age,height,educ,feduc,meduc,tenure,wexp,race,male,earn,totalwork
44,59,14,4,4,1,23,White,0,12.71,1613
41,67,12,4,4,6,17,White,0,17.72,2032
32,63,14,4,6,1,3,White,0,23.98,1910
44,62,12,4,4,27,4,White,0,23.55,1832
47,63,17,4,3,12,7,White,0,22.88,1748
40,66,16,4,7,13,4,White,0,11.11,1260
67,63,12,2,4,21,4,White,0,22.23,2024
37,71,12,4,4,2,4,White,0,18.9,1587
46,64,12,4,4,2,10,White,0,12.82,1560
39,71,16,4,4,16,8,White,0,22.21,1936
44,67,16,5,5,7,6,White,0,22.38,1743
40,70,16,4,4,2,1,White,0,29.3,1365
42,66,17,7,6,17,20,White,0,37.07,2104
47,62,12,4,4,7,2,White,0,12.4,1290
39,68,16,4,3,4,20,White,0,23.09,1494
20,64,12,4,4,3,1,White,0,8.96,2064
48,66,16,16,24,6,3,White,0,47.77,1591
55,67,14,16,20,12,22,White,0,50,2000
35,67,17,8,11,7,7,White,0,39.09,1714
31,67,16,8,10,4,4,White,0,50.29,2040
43,64,16,2,7,2,11,White,0,25.49,2040
42,70,14,8,7,10,16,White,0,21.67,3000
61,63,12,3,4,24,22,White,0,42.5,2400
47,66,16,4,4,3,1,White,0,11.47,1308
39,64,16,4,4,16,1,White,0,18.72,2244
55,70,14,4,6,35,11,White,0,55.67,1976
46,61,15,3,3,16,20,White,0,28.12,1860
45,70,12,7,7,21,11,White,0,32.81,1920
69,68,16,7,6,46,15,White,0,36.67,3000
34,63,17,7,8,2,2,White,0,27.27,2860
52,65,12,2,4,21,6,White,0,25.59,2032
41,68,17,7,7,4,2,Black,0,36.54,3120
45,67,17,6,6,23,6,Black,0,51.79,2090
47,68,16,6,4,3,29,White,0,31.12,2410
29,71,12,2,2,9,6,White,0,21.54,1764
53,61,17,4,7,12,3,White,0,23.78,2750
48,64,14,2,4,3,1,White,0,10.87,2392
52,64,17,8,8,18,14,White,0,24.46,2024
34,67,15,4,8,6,12,White,0,14.21,1900
33,65,12,4,6,2,6,White,0,28.04,2140
57,62,14,3,3,15,18,White,0,12.5,2080
40,69,16,4,4,3,20,White,0,27.27,1760
28,65,17,5,5,3,3,White,0,63.79,1944
60,62,17,4,4,14,6,White,0,40.04,2048
34,64,17,4,7,6,3,White,0,39.78,1785
68,64,12,4,3,20,21,White,0,21.95,1868
39,64,16,8,4,15,4,White,0,42.51,1976
37,66,17,8,4,1,2,White,0,115.54,2510
61,63,14,2,2,5,28,White,0,4.33,1040
39,66,17,8,8,6,4,White,0,30.89,1554
39,63,12,6,3,3,19,White,0,15,2000
46,66,16,4,7,3,22,Other,0,39.53,2024
38,66,16,1,1,8,4,Other,0,36.76,1904
60,69,11,4,7,4,16,Other,0,24.52,2080
29,64,12,6,5,1,2,Other,0,14.97,1470
22,66,12,4,4,3,3,White,0,10.29,1820
41,64,17,4,4,17,13,White,0,20.92,3060
62,67,9,4,4,16,4,White,0,13.07,1530
25,66,14,4,7,3,4,White,0,19.92,2008
57,62,12,4,4,22,6,White,0,33.16,1960
63,62,12,4,4,29,15,White,0,29.73,1850
39,62,12,4,4,5,8,White,0,18.55,1887
33,62,17,4,4,2,4,White,0,41.83,1530
45,64,14,6,6,5,16,White,0,20.24,2223
45,67,16,4,5,15,28,White,0,86.54,2080
39,63,14,4,4,13,5,Black,0,27.72,1984
49,64,14,4,4,8,10,White,0,32.62,2820
30,64,16,7,4,7,10,White,0,20.24,2371
67,66,13,4,4,48,15,White,0,21.64,1944
35,62,16,7,7,6,1,White,0,15.81,2080
36,63,17,8,7,4,2,White,0,19.61,1963
50,66,16,7,7,22,4,White,0,53.79,2640
47,61,16,8,6,11,2,White,0,14.22,2040
53,68,15,4,4,3,34,White,0,21.54,2600
45,65,15,4,4,7,2,White,0,31.5,2000
66,63,12,2,3,47,20,White,0,5.44,1470
42,68,16,4,4,14,2,White,0,20,2040
59,65,17,4,2,23,20,White,0,12.45,2008
55,67,12,4,9,10,3,White,0,9.38,1280
28,69,15,4,4,4,3,White,0,19.23,2080
45,66,12,7,4,5,15,White,0,25.74,2092
57,70,17,4,5,23,18,White,0,30.28,2279
49,64,12,4,4,21,20,White,0,53.88,2450
47,68,12,5,5,15,25,White,0,17.16,2040
58,65,16,7,4,18,7,White,0,64.63,2940
23,69,15,7,7,1,1,White,0,4.44,1350
62,63,12,2,2,12,10,White,0,26.28,2205
37,59,14,2,2,4,1,White,0,7.87,1880
31,69,12,4,4,2,9,White,0,13.47,3360
36,67,13,7,2,4,4,White,0,17.05,1936
38,62,16,4,6,5,7,White,0,32.16,1928
34,65,14,4,6,7,5,White,0,33.16,1960
44,63,13,4,8,13,10,White,0,27.45,1275
56,62,13,4,2,4,3,White,0,12.62,2060
37,62,12,4,4,5,4,White,0,22.22,1800
30,62,15,4,4,1,4,White,0,23.42,2135
61,64,12,12,4,24,2,White,0,38.38,1912
34,61,16,4,12,6,6,White,0,21,2000
55,68,17,5,4,32,2,White,0,36.06,2080
44,65,15,6,6,23,1,White,0,31.15,1964
44,64,17,6,7,12,10,White,0,24.04,2080
25,63,12,4,3,5,2,White,0,15.79,1900
61,62,13,1,1,26,10,Black,0,23.08,2080
46,69,12,1,4,2,5,Black,0,14.42,2080
32,59,17,2,2,4,2,Black,0,25.15,2000
44,64,16,3,5,23,3,Black,0,40.87,2080
34,65,10,4,5,4,4,Black,0,16.4,2000
36,70,16,4,8,18,14,White,0,48.95,2860
33,64,12,7,7,5,3,White,0,13.02,1920
33,68,11,4,4,1,5,White,0,8.87,1240
34,68,13,4,4,2,5,White,0,19.71,1040
34,65,15,4,4,3,16,White,0,15.69,2040
29,59,14,4,4,9,7,Other,0,20,2550
57,68,16,2,6,1,8,White,0,20.19,2080
43,65,12,7,4,3,20,White,0,20,2000
50,64,12,4,4,2,8,White,0,13.89,1008
54,62,12,2,3,7,3,White,0,15.63,1536
36,64,17,7,7,8,3,White,0,68.86,1336
50,62,13,3,4,28,4,White,0,27.61,1666
44,66,13,6,3,13,16,Black,0,11.25,4000
35,64,16,4,4,5,5,White,0,27.28,2016
31,63,16,7,6,3,1,Other,0,35.11,1880
48,67,17,8,8,2,29,White,0,58.88,2055
32,64,12,6,6,13,3,White,0,16.39,1952
27,68,16,7,4,1,3,White,0,33.1,2024
25,68,14,6,4,2,4,White,0,14.07,2132
57,66,13,4,4,22,4,White,0,17.65,1020
35,67,14,6,6,13,7,White,0,15.85,2040
31,67,13,6,6,12,3,White,0,26.44,2080
50,63,17,5,12,18,12,Other,0,39.33,2000
38,66,16,6,6,14,2,White,0,50.83,1574
54,65,16,5,8,10,3,White,0,32,2500
56,64,14,4,4,8,10,Black,0,19,2000
37,61,11,4,4,1,4,Black,0,26.09,1840
46,64,16,4,4,16,16,White,0,6.44,1243
71,58,12,3,4,5,8,White,0,7.92,1200
52,65,17,10,8,5,16,White,0,84.18,1960
31,67,16,7,7,7,3,White,0,35.12,2420
63,61,17,12,12,25,12,White,0,24.32,1645
34,63,16,8,20,1,1,White,0,28.16,2024
55,65,12,10,10,13,18,Other,0,16.98,2450
56,59,17,11,5,15,9,Other,0,20.21,1940
61,65,16,8,4,17,18,Other,0,27.78,1404
56,63,12,2,2,31,17,Other,0,13.21,2120
27,62,16,9,16,2,2,Other,0,35.31,1944
41,67,17,9,6,15,12,White,0,43.14,2550
35,62,12,7,6,1,4,Other,0,12.55,2550
51,61,17,14,14,4,1,Other,0,52.88,2080
31,65,17,16,13,7,12,Other,0,28.57,2450
51,61,14,5,5,18,17,Other,0,67.09,1565
46,64,12,16,12,10,1,Other,0,9,2080
29,63,17,10,22,5,1,Other,0,24.5,2000
51,66,16,20,12,28,19,Other,0,31.03,1966
63,63,16,16,16,24,15,Other,0,48.08,2080
29,64,16,6,8,1,7,White,0,14.71,2040
53,62,16,24,16,6,9,Other,0,31.91,1880
31,65,14,4,6,8,6,White,0,16.21,2116
37,62,12,12,12,4,3,Other,0,16.3,1840
56,63,17,17,17,21,24,White,0,57.96,1984
32,62,17,25,22,4,3,White,0,73.65,1480
40,66,14,4,4,2,11,Other,0,26.96,2040
63,62,17,15,13,29,7,Other,0,73.53,2040
44,63,16,20,19,20,17,Other,0,59.2,2000
34,66,17,20,12,5,4,Other,0,43.27,2080
37,59,16,6,13,3,4,Other,0,19.38,2167
28,64,14,12,8,2,1,Other,0,23.94,1065
24,64,16,6,12,2,2,Other,0,15.11,2350
67,64,13,8,8,19,26,White,0,21.15,1560
38,62,14,12,12,5,10,Other,0,18,2000
36,63,14,12,12,13,5,White,0,39.33,2034
57,64,15,6,10,2,15,Other,0,15.34,2044
31,61,14,18,18,2,3,Other,0,14.12,2040
53,64,12,6,6,1,22,Other,0,9.98,2205
29,63,13,6,3,1,10,Other,0,10.19,1032
70,63,14,12,12,29,30,Black,0,19.35,1860
40,65,16,2,5,1,9,Other,0,16.65,1952
31,68,9,10,10,9,14,Other,0,17.58,2560
44,64,17,4,4,12,10,White,0,38.27,1960
37,65,17,14,12,5,5,Other,0,42.03,2133
34,62,16,14,14,1,2,Other,0,23.15,1080
32,64,14,13,12,9,7,Other,0,25.62,2108
54,62,11,1,0,18,15,Other,0,10.29,2040
32,63,17,8,8,10,3,Other,0,40,1400
34,64,14,20,6,10,5,Other,0,29.3,1536
27,67,13,22,0,3,2,Other,0,12.14,2141
31,64,17,5,7,7,4,Other,0,60.77,1448
47,63,12,15,6,16,1,Other,0,5.15,1456
33,64,14,4,4,5,5,Other,0,29.41,2040
37,66,12,4,3,1,5,Other,0,16.36,2816
51,63,14,0,1,10,6,Other,0,2.51,1196
41,68,16,16,16,4,14,White,0,8.58,1806
34,69,14,6,3,5,5,Other,0,15.52,1952
38,66,13,6,6,7,9,Other,0,21.15,2080
33,62,13,0,0,12,5,Other,0,20.67,2080
34,64,17,12,11,6,5,Other,0,56.45,2016
56,64,16,12,12,18,11,Other,0,58.67,1960
53,62,12,12,6,3,1,Other,0,5.29,2080
31,65,16,10,12,10,3,Other,0,24.73,1820
27,62,17,7,7,1,4,White,0,20,2200
41,62,12,8,8,10,2,Other,0,11.76,2040
57,61,16,10,12,4,20,Other,0,42.79,2080
40,64,17,6,6,14,4,Other,0,25,3000
46,61,16,16,16,19,6,Other,0,73.78,2033
44,64,16,16,18,4,4,Other,0,25.69,2530
29,61,13,3,5,4,9,Other,0,25.19,1890
29,63,16,0,16,7,7,Other,0,32.7,2728
24,63,13,1,0,3,1,Other,0,13.66,1976
53,65,13,1,1,2,7,Other,0,9.8,2040
56,62,16,16,12,30,12,Other,0,28.5,2000
37,67,15,5,6,10,4,Black,0,20,1908
27,63,12,4,7,7,2,Black,0,17.78,2250
39,70,11,8,8,2,2,Other,0,20.19,2080
28,64,16,10,4,4,5,Other,0,18.52,1944
33,61,14,6,7,13,3,White,0,26.49,2440
39,64,12,6,6,4,1,Other,0,17.5,2000
60,65,15,7,10,2,3,Other,0,11.54,2080
30,68,17,12,12,6,5,Other,0,31.58,1900
35,64,17,6,20,3,14,Black,0,28.85,2253
55,66,13,4,4,11,8,Other,0,10.87,1840
32,67,14,20,20,8,4,Other,0,25.6,1680
43,61,15,12,14,25,14,Other,0,39.58,1920
43,62,12,4,6,2,4,Other,0,22.5,2000
37,62,13,5,7,2,7,Other,0,14.71,2040
31,63,17,6,7,3,3,Other,0,21.43,2100
65,63,16,16,9,3,10,Other,0,14.01,2142
38,65,16,14,16,6,1,Other,0,73.82,2032
41,66,16,13,16,3,5,Other,0,61.54,2600
39,64,16,2,12,18,19,Other,0,19.85,2015
64,67,16,7,24,22,20,White,0,20,2072
36,66,17,17,24,2,1,White,0,120,2500
62,63,12,6,18,8,18,Other,0,7.53,2392
35,68,13,7,10,9,2,Other,0,23.36,1734
43,62,14,15,7,2,5,Other,0,19.97,2083
36,65,12,13,13,10,6,Other,0,11.9,2080
53,61,16,6,6,4,5,Other,0,16.36,2080
40,64,17,5,7,3,5,Other,0,17.93,1952
24,62,16,18,26,4,2,Other,0,26.33,1880
33,63,17,5,16,1,5,Other,0,27.5,2000
38,66,17,12,15,2,10,Black,0,31.25,2080
38,68,16,4,7,1,9,White,0,19.17,2034
25,59,12,8,12,2,3,Other,0,15.63,1600
26,66,16,16,15,1,3,Other,0,0.74,2154
42,62,17,14,10,5,10,Other,0,20.61,1989
40,64,14,14,12,3,20,White,0,23.78,2550
37,64,17,16,16,8,14,White,0,39.53,2530
35,66,16,18,12,6,9,Black,0,41.94,2054
37,71,12,6,6,15,15,White,0,40.37,2056
38,63,12,15,15,2,10,Other,0,42.5,2000
31,65,11,5,6,5,9,Other,0,15.11,2008
40,61,12,12,16,17,10,Black,0,23.3,2060
31,65,17,7,6,3,3,White,0,23.36,2226
45,67,16,6,6,20,20,White,0,38.1,2940
42,64,17,18,10,14,18,Other,0,64.9,2080
38,66,16,12,12,2,3,Other,0,28.62,2621
33,59,16,0,0,11,9,Other,0,32.93,1640
42,66,12,6,6,8,15,Other,0,9.28,2694
42,61,16,12,15,1,5,Other,0,12.24,2288
69,66,14,12,6,22,49,White,0,9.62,3120
35,62,17,8,7,2,15,White,0,24.3,2140
64,68,16,12,10,20,40,White,0,21.78,2158
29,61,11,0,4,1,9,Other,0,22.12,2080
19,63,12,12,12,2,1,Other,0,6.86,1020
27,56,10,9,5,6,6,Other,0,15.75,2032
39,68,12,6,6,12,20,Other,0,15,1800
22,64,13,5,6,1,4,Other,0,16.27,2189
50,65,12,6,6,12,19,Other,0,10.87,1840
45,62,17,15,13,3,9,Other,0,55.5,2214
43,61,17,7,7,11,24,White,0,49.87,1544
41,64,17,24,16,5,3,Other,0,18.57,2315
28,63,15,3,3,7,9,Other,0,10.64,1880
26,65,16,6,7,4,3,Black,0,24.04,2080
40,67,17,18,18,4,15,Other,0,14.8,1960
38,63,12,18,20,2,18,Other,0,4.56,1536
34,63,14,6,3,9,15,Other,0,28.57,2227
39,63,14,12,12,12,18,Other,0,7.03,2960
38,66,16,4,4,3,14,White,0,31.96,1940
52,63,12,8,8,5,20,Other,0,10.44,1820
32,66,14,8,7,2,12,Other,0,24.79,2703
35,62,17,18,16,9,10,Black,0,37.82,1904
39,66,16,16,10,10,20,Black,0,26.15,1912
47,64,16,14,16,4,25,Other,0,46.64,2037
35,62,12,12,7,13,13,Other,0,15.92,1764
60,68,15,12,7,10,40,Other,0,17.5,1543
48,64,11,12,4,5,5,Other,0,8.66,1617
42,68,12,12,12,11,23,White,0,36.7,1940
41,63,16,2,10,4,19,Other,0,18.08,1936
60,66,14,8,12,13,20,White,0,50.95,1998
48,62,12,4,0,3,10,Other,0,8.17,2080
40,62,13,0,5,16,21,Other,0,20.41,1960
27,62,13,6,7,4,3,Other,0,21.41,1360
26,66,14,4,4,1,1,Other,0,6.83,1800
31,66,16,8,8,8,8,White,0,28.84,2254
30,62,12,8,8,9,8,Other,0,23.81,1260
27,62,13,9,10,1,6,Other,0,14.42,1872
44,56,8,10,7,3,15,Other,0,10.46,2868
64,64,16,4,12,3,20,Other,0,25.2,1786
43,64,9,1,3,6,5,Other,0,9.17,2072
19,63,12,0,15,1,1,Other,0,5.92,1351
45,69,17,8,7,7,14,White,0,19.23,1040
32,61,17,7,8,5,6,White,0,37.39,1872
44,68,12,20,0,4,15,Black,0,9.8,2550
35,65,16,12,12,5,13,White,0,33.94,1650
34,61,12,5,5,1,15,Other,0,9.62,1560
41,64,12,5,3,3,15,Other,0,13.3,1880
60,66,16,7,7,10,22,Other,0,20.29,1960
39,62,12,4,4,5,5,Black,0,36.01,1944
33,64,17,7,7,1,12,White,0,16.72,2392
51,63,17,4,4,1,12,Black,0,28.37,2115
41,66,17,8,7,14,12,White,0,36.06,2080
64,65,15,4,4,13,5,Black,0,12.74,2080
38,66,17,6,6,11,2,Black,0,34.15,2050
34,62,15,5,7,11,4,Black,0,17.99,2057
34,64,12,4,4,2,10,Black,0,9.62,2080
35,69,16,20,7,2,4,Black,0,33.33,2040
39,63,15,6,7,4,2,Black,0,25.64,1560
27,61,13,4,6,2,2,Black,0,16.83,2080
46,61,17,7,6,3,7,Black,0,20.2,1980
54,61,12,4,4,2,20,Black,0,3.75,2080
27,59,13,3,4,5,7,Black,0,26.23,2032
43,61,14,4,2,12,6,Black,0,12.71,1816
62,67,16,4,4,13,10,Black,0,41.2,1840
34,63,17,3,6,6,3,Black,0,46.3,1944
35,70,14,2,1,3,1,Black,0,18.52,1836
63,67,14,4,3,1,13,Black,0,6.44,1862
33,64,14,4,4,11,5,White,0,23.57,1612
50,61,14,4,6,8,23,Black,0,19.47,2645
27,64,16,4,4,3,9,Black,0,18.18,2147
33,65,12,4,4,1,7,Black,0,10.58,2080
33,63,17,4,6,11,2,Black,0,41.55,2070
29,67,16,6,7,6,1,Black,0,36.29,1984
42,65,12,4,4,23,19,Other,0,25.49,2040
68,61,13,1,3,9,46,Black,0,27.93,2363
39,67,17,6,8,7,5,Black,0,22.82,2016
27,63,13,6,6,5,5,Black,0,24.74,2142
48,67,12,4,4,2,15,Black,0,24.48,2124
48,69,16,4,4,23,22,Black,0,20,2250
35,64,16,4,7,2,17,Black,0,61.76,2024
36,65,13,4,4,5,14,Black,0,11.5,2260
49,62,13,2,4,12,10,Black,0,8.65,2080
53,68,16,4,0,25,7,Black,0,40.9,2772
42,71,12,4,4,17,17,Black,0,24.49,1960
31,65,15,4,4,1,2,Black,0,19.23,1560
63,66,17,3,4,4,18,Black,0,7.74,1312
54,64,16,4,6,31,1,Black,0,38.85,2291
42,70,16,7,7,18,5,Black,0,21.63,2080
69,61,17,6,4,44,13,Black,0,32.58,2210
36,66,15,4,4,10,10,Black,0,14.21,2392
35,63,16,2,4,7,8,Black,0,35,2000
32,62,9,4,7,1,1,Black,0,12.88,1600
47,63,14,4,6,22,22,Black,0,14.8,1960
38,70,16,4,7,9,15,Black,1,41.67,2040
57,65,13,2,2,32,24,Black,0,21.23,2496
36,64,15,4,4,19,11,Black,0,31.86,2040
40,64,15,7,7,10,12,Black,0,11.76,3400
58,63,17,3,3,18,1,Black,0,50.17,2392
28,67,16,2,2,6,4,Black,0,22.45,1960
26,64,14,4,4,2,2,Other,0,12.3,2032
42,64,16,7,6,4,7,Black,0,40.38,2080
32,66,15,7,8,5,10,Black,0,24.04,2080
36,62,14,2,4,2,1,Black,0,14.75,2040
36,69,14,6,4,12,11,Black,0,3.75,1200
36,64,13,7,4,6,7,Black,0,13.59,1964
32,65,12,4,4,3,2,Black,0,21.79,2295
26,63,12,4,4,5,9,Black,0,10.9,1716
26,67,15,4,4,4,4,Black,0,11.76,2550
56,59,16,1,3,14,27,Black,0,7.63,3016
40,69,16,8,4,6,10,Black,0,20,2000
41,66,14,6,3,3,11,Black,0,11.2,2500
40,65,12,4,4,2,2,Black,0,7.08,2120
33,68,16,4,7,1,15,Black,0,20,1920
49,69,12,3,4,22,13,Black,0,21.06,2080
61,66,14,6,4,22,20,Black,0,27.45,2259
62,65,14,3,3,13,8,Black,0,15.93,2040
49,78,17,7,4,4,27,Black,1,43.67,1832
29,67,17,4,7,7,7,Black,0,23.08,2080
27,67,13,6,4,1,4,Other,0,8,1296
54,64,17,4,4,13,2,Black,0,26.04,1920
54,68,12,4,4,3,16,Black,0,11,2000
38,65,14,4,6,14,11,Black,0,32.5,2000
24,63,14,4,7,1,4,Black,0,13.39,3211
33,68,16,3,4,2,6,Other,0,19.69,2286
56,63,12,2,2,25,4,Black,0,7.69,2080
61,59,12,4,5,14,11,Black,0,15.01,2132
37,62,14,3,6,3,13,Black,0,8.56,2570
38,57,13,4,4,19,7,Black,0,12.75,2510
35,63,14,6,4,12,5,Black,0,11.41,2016
31,67,17,7,8,5,3,Black,0,20,2040
30,63,12,4,4,1,6,Black,0,6.73,1040
54,62,14,2,4,23,4,Black,0,17.31,1560
32,59,17,8,6,1,4,Black,0,28.21,2340
59,69,14,5,7,1,5,Black,0,8.37,1554
50,66,12,4,4,2,4,Black,0,6.41,1560
28,69,17,4,4,8,3,Black,0,25.21,1785
49,62,16,1,2,1,13,Black,0,20.26,2912
31,68,14,4,7,1,2,Black,0,19.3,1658
58,58,12,5,5,10,10,Black,0,11.46,1920
46,67,16,4,6,4,15,Black,0,22.32,2016
47,69,17,2,6,2,25,Black,0,24.31,2250
58,64,14,2,4,18,23,Black,0,25.1,2032
31,67,11,4,4,5,2,Black,0,14.42,2080
39,67,12,4,4,7,13,Black,0,12.98,2080
58,66,12,2,3,14,9,Black,0,19.21,1936
56,66,12,2,2,7,29,Black,0,22.92,2400
35,67,14,4,6,10,10,Black,0,26.92,1300
29,62,17,4,6,6,11,Black,0,13.77,2034
21,62,12,8,7,1,3,White,0,15.94,2008
38,62,13,5,3,10,3,White,0,15.7,2040
52,61,12,2,2,24,17,Black,0,15.56,1928
36,65,14,4,6,11,14,Black,0,16.92,3250
42,64,17,4,7,1,7,Black,0,40.69,2040
50,63,16,4,4,24,7,Black,0,22.35,1924
28,66,14,4,3,2,8,Black,0,14.46,2213
38,64,16,4,4,6,3,Black,0,25,2040
67,65,16,4,4,3,14,Black,0,29.88,1004
37,70,17,7,4,2,10,Black,0,49.02,2040
55,61,16,3,7,33,25,Black,0,53.64,2088
31,64,17,8,7,8,4,Black,0,62.5,1920
47,64,16,4,10,22,2,Other,0,32.41,1944
49,66,12,4,5,2,30,Black,0,8.82,2268
49,69,17,4,4,1,15,Black,0,24.51,2040
44,66,17,6,7,12,7,Black,0,37.93,2241
56,65,12,3,3,13,1,Black,0,9.08,1872
46,65,14,4,4,12,6,Black,0,16.83,2080
41,70,16,4,6,21,4,Black,0,36.91,2340
67,65,12,2,2,18,16,Black,0,6.86,3060
69,66,12,3,3,20,24,Black,0,27.5,2496
35,67,15,7,6,1,2,Black,0,10.99,2184
33,63,14,7,4,10,5,Black,0,14.42,2080
34,63,16,6,4,2,5,Black,0,35.32,1976
47,61,17,8,2,2,10,Black,0,25.49,2550
26,62,17,4,8,3,1,Black,0,20.5,3434
33,66,16,12,10,10,15,Black,0,33.65,2080
34,73,12,4,2,4,10,Black,0,14.39,2034
37,63,12,4,4,7,5,Black,0,12.5,2080
52,64,13,4,3,18,32,Other,0,21.86,1888
51,64,13,4,4,2,22,Black,0,11.3,1265
56,62,14,2,2,4,6,Black,0,23.33,2496
66,62,12,2,2,7,25,Black,0,9.45,1904
32,61,16,4,4,9,4,Black,0,16.39,1952
39,64,17,6,4,7,1,Black,0,36.31,1928
38,62,13,5,5,13,3,Black,0,12.55,1992
37,66,11,4,3,4,6,Black,0,10,2550
60,63,12,4,4,2,8,Black,0,9.69,2064
32,64,16,6,4,7,3,Other,0,20.67,2080
56,64,12,4,4,29,6,Black,0,19.9,1960
45,63,13,4,7,19,1,Black,0,17.35,1960
56,65,14,4,4,33,3,Black,0,33.5,2000
36,66,16,4,4,4,5,Black,0,40.34,1760
41,62,17,6,4,1,16,Black,0,13,2000
71,61,12,1,3,31,3,Black,0,3.7,1350
42,63,17,4,4,17,22,Black,0,37.91,1952
39,68,17,7,7,14,5,Black,0,25,2080
23,59,13,4,4,2,4,Black,0,10.68,2808
27,64,14,6,6,7,3,White,0,17.28,2008
29,61,16,6,6,1,2,Black,0,30.91,2232
58,66,15,5,2,4,2,Black,0,14.53,1170
47,66,17,6,6,7,19,Black,0,47.6,2080
33,66,14,7,7,7,5,Black,0,15.38,2080
48,62,17,5,7,22,10,Black,0,43.91,1799
38,67,17,4,4,8,6,Black,0,43.86,2052
60,65,16,4,4,1,35,White,0,53.31,1480
49,69,17,4,8,4,30,Black,0,14.72,1431
41,69,17,6,8,3,8,Black,0,22.22,2376
26,63,15,5,6,5,5,Black,0,24.49,2450
71,64,17,4,4,14,34,Black,0,13.94,2080
45,67,14,4,2,6,15,Black,0,23.08,2080
49,66,16,4,4,16,31,Black,0,17.77,2004
41,64,17,4,4,4,18,Black,0,25.06,2115
50,64,14,7,7,26,6,Black,0,22.77,2152
33,64,16,4,4,9,2,Black,0,17.02,2350
65,71,17,1,2,19,13,Black,0,28.84,3468
32,64,12,4,3,1,2,Black,0,11.54,2600
57,67,12,2,4,1,6,Black,0,18.81,1754
38,62,17,5,6,16,9,Black,0,50.69,2880
41,65,17,7,7,20,5,Black,0,16.15,2600
43,62,17,6,4,10,6,Black,0,36.84,1900
38,66,12,4,3,16,8,Black,0,31.9,2044
42,62,16,7,6,1,6,Black,0,22.39,1876
26,67,17,16,13,4,7,White,0,16.98,2650
43,64,16,5,5,4,9,Black,0,20,2419
46,65,15,4,7,1,20,Black,0,15.25,2099
38,62,16,6,7,12,13,Black,0,39.45,1984
34,70,17,3,6,16,7,Black,0,46.88,1536
32,65,12,2,4,1,5,Black,0,7.67,2348
58,66,14,1,2,10,5,Black,0,28.26,2300
42,67,17,7,4,19,18,Black,0,51.74,1836
55,64,14,3,4,5,15,Black,0,14.81,2700
35,66,15,7,6,6,4,Black,0,24.43,2600
24,62,12,4,4,2,2,Black,0,5.49,1820
46,65,11,1,6,24,9,Black,0,20,2056
56,66,16,4,4,28,10,Black,0,40.87,2080
36,66,16,6,4,7,6,Black,0,10.92,2149
44,66,14,7,4,16,7,Black,0,40.91,2200
41,68,14,4,4,16,1,White,0,20.29,1577
35,65,14,4,4,10,9,Black,0,11.96,2091
44,65,14,4,4,4,20,Black,0,17.16,2040
39,64,12,4,6,6,5,Black,0,9.75,1785
42,64,12,4,4,21,7,White,0,15.24,2100
36,63,16,4,7,5,8,Black,0,34.9,1920
51,65,11,4,3,23,17,Black,0,14.13,3120
44,64,12,4,3,22,10,Black,0,23.53,2295
54,64,12,4,4,2,12,Black,0,15.82,1833
38,65,16,7,4,1,1,Black,0,14.75,1708
43,62,15,5,6,14,7,Black,0,14.42,2080
34,69,15,3,6,2,2,Black,0,12.45,1446
44,67,16,4,6,23,20,Black,0,30.84,1524
39,62,16,4,4,8,1,Black,0,15.97,2277
61,68,12,5,4,4,34,Black,0,36.76,2040
41,69,14,6,6,8,19,Black,0,35.41,2259
56,67,14,4,4,30,22,Black,0,32.92,1944
51,65,13,6,4,18,14,Black,0,26.28,1960
53,61,11,4,4,1,2,Black,0,12.64,3120
29,64,12,4,4,12,3,Black,0,20.08,2390
32,70,17,2,7,7,5,Black,0,24.26,2350
30,65,13,6,4,6,2,Other,0,23.7,2110
36,64,12,4,4,2,4,Black,0,22.37,2235
29,64,16,2,7,2,9,Black,0,14.81,2026
53,66,15,1,1,2,2,Black,0,55.08,1908
44,66,14,7,6,12,7,Black,0,51.49,2020
55,59,15,4,4,9,16,Black,0,15,2080
34,63,14,6,6,1,12,Black,0,54.46,1928
48,63,17,2,2,18,5,Black,0,29.67,1820
32,66,17,7,6,4,5,White,0,30.26,2115
46,65,14,4,6,25,5,Black,0,23.04,2040
49,64,14,4,4,13,13,Black,0,16.67,1680
29,66,14,4,4,10,5,Black,0,21.24,1836
50,66,14,5,7,2,31,Black,0,17.93,2064
35,66,16,5,5,1,9,Black,0,14.29,2450
33,67,17,4,4,2,9,Black,0,20.13,1888
37,67,17,7,7,1,17,Black,0,22.44,3120
29,71,14,5,6,5,2,Black,0,21.63,2080
42,64,11,6,3,8,10,Black,0,8.38,1944
29,67,12,3,4,7,10,Black,0,12.02,2080
35,62,16,7,7,8,5,Black,0,18.67,2303
41,64,12,5,3,10,4,Black,0,12.75,2040
37,65,13,2,2,2,6,Black,0,15.5,2064
26,65,12,0,4,4,1,Black,0,7.69,2080
57,70,15,4,2,26,28,Black,0,22.34,1880
41,68,17,4,4,2,3,Black,0,24.1,1920
29,64,17,4,4,5,7,Black,0,11.33,2295
31,68,12,6,7,3,13,Black,0,8.89,1800
52,63,14,4,4,1,11,Black,0,12.5,2000
61,63,11,2,2,4,30,Black,0,13.94,2368
41,64,17,7,6,15,7,Black,0,52.9,1796
41,71,11,3,4,12,17,Black,0,20,2080
